# What was decided about every public member of every class the binding wraps.
# Written and checked by tools/audit_api.py -- see that file for why.
#
# class <TAB> member <TAB> verdict <TAB> note
#
#   bound      reachable from Gren today
#   used       the binding calls it, and it is not itself something a Gren
#              program names -- geometry, a setter a render goes through
#   internal   Turbo Vision's own plumbing: painting, buffers, stream
#              persistence, virtuals a subclass overrides and a caller never calls
#   skipped    a decision not to offer it, with the reason
#   todo       a gap somebody has agreed is a gap, with what it would buy
#
# A member with no line here is one nobody has looked at, and that is what the
# audit fails on. `todo` lines are reported and do not fail.
TEditor	deleteRange	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	doUpdate	internal	painting, which is Turbo Vision's once the model has said what to paint
TEditor	doSearchReplace	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	drawLines	internal	painting, which is Turbo Vision's once the model has said what to paint
TEditor	formatLine	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	find	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	getMousePtr	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	hasSelection	bound	`hasSelection` on the Edited event
TEditor	hideSelect	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	isClipboard	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	lineEnd	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	lineMove	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	lineStart	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	indentedLineStart	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	lock	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	newLine	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	nextChar	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	nextLine	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	nextWord	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	prevChar	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	prevLine	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	prevWord	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	replace	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	setBufLen	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	setCurPtr	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	startSelect	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	toggleEncoding	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	toggleInsMode	used	the Insert key, whose effect reaches the model as isOverwrite
TEditor	unlock	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	update	internal	painting, which is Turbo Vision's once the model has said what to paint
TEditor	checkScrollBar	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	hScrollBar	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	vScrollBar	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	indicator	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	buffer	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	bufSize	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	bufLen	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	gapLen	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	selStart	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	selEnd	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	curPtr	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	curPos	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	delta	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	limit	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	drawLine	internal	painting, which is Turbo Vision's once the model has said what to paint
TEditor	drawPtr	internal	painting, which is Turbo Vision's once the model has said what to paint
TEditor	delCount	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	insCount	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	isValid	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	canUndo	bound	`canUndo` on the Edited event
TEditor	modified	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	selecting	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	overwrite	bound	`isOverwrite` on the Edited event; the Insert key is the user's, so it is reported and not set
TEditor	autoIndent	bound	Editor's `autoIndent`
TEditor	editorDialog	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	editorFlags	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	findStr	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	replaceStr	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	lockCount	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	updateFlags	internal	painting, which is Turbo Vision's once the model has said what to paint
TEditor	keyState	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	getText	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	nextCharAndPos	internal	the editor keeps its own document, so its buffer arithmetic is not the model's
TEditor	build	internal	object-stream persistence; no view here is serialised
TMemo	getData	internal	a virtual the binding overrides or inherits, not a call a model makes
TMemo	setData	internal	a virtual the binding overrides or inherits, not a call a model makes
TMemo	dataSize	internal	a virtual the binding overrides or inherits, not a call a model makes
TMemo	getPalette	internal	a virtual the binding overrides or inherits, not a call a model makes
TMemo	handleEvent	internal	a virtual the binding overrides or inherits, not a call a model makes
TMemo	build	internal	object-stream persistence; no view here is serialised
TFileEditor	fileName	skipped	the model owns the path; the editor is handed text and asked for text
TFileEditor	doneBuffer	used	the binding calls it; not itself a thing a Gren program names
TFileEditor	handleEvent	internal	a virtual the binding overrides or inherits, not a call a model makes
TFileEditor	initBuffer	used	the binding calls it; not itself a thing a Gren program names
TFileEditor	loadFile	used	the binding calls it; not itself a thing a Gren program names
TFileEditor	save	used	the binding calls it; not itself a thing a Gren program names
TFileEditor	saveAs	skipped	see fileName -- writing the file is FileSystem's, in Gren
TFileEditor	saveFile	skipped	see fileName
TFileEditor	setBufSize	used	the binding calls it; not itself a thing a Gren program names
TFileEditor	shutDown	internal	a virtual the binding overrides or inherits, not a call a model makes
TFileEditor	updateCommands	internal	painting, which is Turbo Vision's once the model has said what to paint
TFileEditor	valid	internal	a virtual the binding overrides or inherits, not a call a model makes
TFileEditor	build	internal	object-stream persistence; no view here is serialised
TEditWindow	close	used	the binding calls it; not itself a thing a Gren program names
TEditWindow	getTitle	used	see TWindow::getTitle
TEditWindow	handleEvent	internal	a virtual the binding overrides or inherits, not a call a model makes
TEditWindow	sizeLimits	internal	a virtual the binding overrides or inherits, not a call a model makes
TEditWindow	editor	used	the binding calls it; not itself a thing a Gren program names
TEditWindow	build	internal	object-stream persistence; no view here is serialised
TTerminal	genRefs	internal	object-stream persistence; no view here is serialised
TTerminal	do_sputn	skipped	scrolling output is a model and a Canvas here; see `watch`
TTerminal	bufInc	skipped	scrolling output is a model and a Canvas here; see `watch`
TTerminal	canInsert	skipped	scrolling output is a model and a Canvas here; see `watch`
TTerminal	draw	internal	a virtual the binding overrides or inherits, not a call a model makes
TTerminal	nextLine	skipped	scrolling output is a model and a Canvas here; see `watch`
TTerminal	prevLines	skipped	scrolling output is a model and a Canvas here; see `watch`
TTerminal	queEmpty	skipped	scrolling output is a model and a Canvas here; see `watch`
TOutline	adjust	skipped	a tree is a model and a ListBox here; see `dir`
TOutline	getRoot	skipped	a tree is a model and a ListBox here; see `dir`
TOutline	getNumChildren	skipped	a tree is a model and a ListBox here; see `dir`
TOutline	getNext	skipped	a tree is a model and a ListBox here; see `dir`
TOutline	getChild	skipped	a tree is a model and a ListBox here; see `dir`
TOutline	getText	skipped	a tree is a model and a ListBox here; see `dir`
TOutline	isExpanded	skipped	a tree is a model and a ListBox here; see `dir`
TOutline	hasChildren	skipped	a tree is a model and a ListBox here; see `dir`
TOutline	root	skipped	a tree is a model and a ListBox here; see `dir`
TOutline	build	internal	object-stream persistence; no view here is serialised
TOutlineViewer	adjust	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	draw	internal	a virtual the binding overrides or inherits, not a call a model makes
TOutlineViewer	focused	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	getNext	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	getChild	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	getGraph	internal	a virtual the binding overrides or inherits, not a call a model makes
TOutlineViewer	getNumChildren	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	getNode	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	getPalette	internal	a virtual the binding overrides or inherits, not a call a model makes
TOutlineViewer	getRoot	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	getText	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	handleEvent	internal	a virtual the binding overrides or inherits, not a call a model makes
TOutlineViewer	hasChildren	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	isExpanded	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	isSelected	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	selected	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	setState	internal	a virtual the binding overrides or inherits, not a call a model makes
TOutlineViewer	update	internal	painting, which is Turbo Vision's once the model has said what to paint
TOutlineViewer	expandAll	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	firstThat	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	forEach	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	createGraph	internal	a virtual the binding overrides or inherits, not a call a model makes
TOutlineViewer	foc	skipped	a tree is a model and a ListBox here; see `dir`
TOutlineViewer	build	internal	object-stream persistence; no view here is serialised
TStringView	data	used	the binding calls it; not itself a thing a Gren program names
TStringView	size	used	the binding calls it; not itself a thing a Gren program names
TStringView	empty	used	the binding calls it; not itself a thing a Gren program names
TStringView	front	used	the binding calls it; not itself a thing a Gren program names
TStringView	back	used	the binding calls it; not itself a thing a Gren program names
TStringView	substr	used	the binding calls it; not itself a thing a Gren program names
TStringView	begin	used	the binding calls it; not itself a thing a Gren program names
TStringView	cbegin	internal	iteration over a string view
TStringView	end	used	the binding calls it; not itself a thing a Gren program names
TStringView	cend	internal	iteration over a string view
TColorSelector	draw	internal	a virtual the binding overrides or inherits, not a call a model makes
TColorSelector	handleEvent	internal	a virtual the binding overrides or inherits, not a call a model makes
TColorSelector	build	internal	object-stream persistence; no view here is serialised
TMonoSelector	draw	internal	a virtual the binding overrides or inherits, not a call a model makes
TMonoSelector	handleEvent	internal	a virtual the binding overrides or inherits, not a call a model makes
TMonoSelector	mark	skipped	the three levels of palette indirection are not offered; see `palette`
TMonoSelector	newColor	skipped	the three levels of palette indirection are not offered; see `palette`
TMonoSelector	press	skipped	the three levels of palette indirection are not offered; see `palette`
TMonoSelector	movedTo	skipped	the three levels of palette indirection are not offered; see `palette`
TMonoSelector	build	internal	object-stream persistence; no view here is serialised
TColorDialog	dataSize	internal	a virtual the binding overrides or inherits, not a call a model makes
TColorDialog	getData	internal	a virtual the binding overrides or inherits, not a call a model makes
TColorDialog	handleEvent	internal	a virtual the binding overrides or inherits, not a call a model makes
TColorDialog	setData	internal	a virtual the binding overrides or inherits, not a call a model makes
TColorDialog	pal	skipped	the three levels of palette indirection are not offered; see `palette`
TColorDialog	getIndexes	skipped	the three levels of palette indirection are not offered; see `palette`
TColorDialog	setIndexes	skipped	the three levels of palette indirection are not offered; see `palette`
TColorDialog	build	internal	object-stream persistence; no view here is serialised
TFileDialog	getData	internal	a virtual the binding overrides or inherits, not a call a model makes
TFileDialog	getFileName	skipped	Tui.fileDialog builds the same dialog out of stock views, so the model owns the filtering
TFileDialog	handleEvent	internal	a virtual the binding overrides or inherits, not a call a model makes
TFileDialog	setData	internal	a virtual the binding overrides or inherits, not a call a model makes
TFileDialog	valid	internal	a virtual the binding overrides or inherits, not a call a model makes
TFileDialog	shutDown	internal	a virtual the binding overrides or inherits, not a call a model makes
TFileDialog	sizeLimits	internal	a virtual the binding overrides or inherits, not a call a model makes
TFileDialog	fileName	skipped	Tui.fileDialog builds the same dialog out of stock views, so the model owns the filtering
TFileDialog	fileList	skipped	Tui.fileDialog builds the same dialog out of stock views, so the model owns the filtering
TFileDialog	wildCard	skipped	Tui.fileDialog builds the same dialog out of stock views, so the model owns the filtering
TFileDialog	directory	skipped	Tui.fileDialog builds the same dialog out of stock views, so the model owns the filtering
TFileDialog	build	internal	object-stream persistence; no view here is serialised
TDirListBox	getText	skipped	Tui.fileDialog builds the same dialog out of stock views
TDirListBox	isSelected	skipped	Tui.fileDialog builds the same dialog out of stock views
TDirListBox	selectItem	skipped	Tui.fileDialog builds the same dialog out of stock views
TDirListBox	newDirectory	skipped	Tui.fileDialog builds the same dialog out of stock views
TDirListBox	setState	internal	a virtual the binding overrides or inherits, not a call a model makes
TDirListBox	list	skipped	Tui.fileDialog builds the same dialog out of stock views
TDirListBox	build	internal	object-stream persistence; no view here is serialised
TChDirDialog	TDirListBox	skipped	Tui.fileDialog builds the same dialog out of stock views
TChDirDialog	dataSize	internal	a virtual the binding overrides or inherits, not a call a model makes
TChDirDialog	getData	internal	a virtual the binding overrides or inherits, not a call a model makes
TChDirDialog	handleEvent	internal	a virtual the binding overrides or inherits, not a call a model makes
TChDirDialog	setData	internal	a virtual the binding overrides or inherits, not a call a model makes
TChDirDialog	valid	internal	a virtual the binding overrides or inherits, not a call a model makes
TChDirDialog	shutDown	internal	a virtual the binding overrides or inherits, not a call a model makes
TChDirDialog	sizeLimits	internal	a virtual the binding overrides or inherits, not a call a model makes
TChDirDialog	build	internal	object-stream persistence; no view here is serialised
TValidator	error	used	the binding calls it; not itself a thing a Gren program names
TValidator	isValidInput	used	the binding calls it; not itself a thing a Gren program names
TValidator	isValid	used	the binding calls it; not itself a thing a Gren program names
TValidator	transfer	internal	moving a field's value in and out of a validator
TValidator	validate	used	the binding calls it; not itself a thing a Gren program names
TValidator	status	used	the binding calls it; not itself a thing a Gren program names
TValidator	options	used	the binding calls it; not itself a thing a Gren program names
TValidator	build	internal	object-stream persistence; no view here is serialised
TFilterValidator	error	used	the binding calls it; not itself a thing a Gren program names
TFilterValidator	isValidInput	used	the binding calls it; not itself a thing a Gren program names
TFilterValidator	isValid	used	the binding calls it; not itself a thing a Gren program names
TFilterValidator	build	internal	object-stream persistence; no view here is serialised
TRangeValidator	error	skipped	only TFilterValidator is wrapped; see gap 8
TRangeValidator	isValid	skipped	only TFilterValidator is wrapped; see gap 8
TRangeValidator	transfer	skipped	only TFilterValidator is wrapped; see gap 8
TRangeValidator	build	internal	object-stream persistence; no view here is serialised
TLookupValidator	isValid	skipped	only TFilterValidator is wrapped; see gap 8
TLookupValidator	lookup	skipped	only TFilterValidator is wrapped; see gap 8
TLookupValidator	build	internal	object-stream persistence; no view here is serialised
TPXPictureValidator	error	skipped	only TFilterValidator is wrapped; see gap 8
TPXPictureValidator	isValidInput	skipped	only TFilterValidator is wrapped; see gap 8
TPXPictureValidator	isValid	skipped	only TFilterValidator is wrapped; see gap 8
TPXPictureValidator	picture	skipped	only TFilterValidator is wrapped; see gap 8
TPXPictureValidator	build	internal	object-stream persistence; no view here is serialised
TStringLookupValidator	error	skipped	only TFilterValidator is wrapped; see gap 8
TStringLookupValidator	lookup	skipped	only TFilterValidator is wrapped; see gap 8
TStringLookupValidator	newStringList	skipped	only TFilterValidator is wrapped; see gap 8
TStringLookupValidator	build	internal	object-stream persistence; no view here is serialised
TPalette	data	used	the binding calls it; not itself a thing a Gren program names
TCommandSet	has	used	the binding calls it; not itself a thing a Gren program names
TCommandSet	disableCmd	used	setEnabled is built on it
TCommandSet	enableCmd	used	setEnabled is built on it
TCommandSet	isEmpty	internal	whether a set has any command in it
TDrawBuffer	moveChar	internal	painting, which is Turbo Vision's once the model has said what to paint
TDrawBuffer	moveStr	internal	painting, which is Turbo Vision's once the model has said what to paint
TDrawBuffer	moveCStr	internal	painting, which is Turbo Vision's once the model has said what to paint
TDrawBuffer	moveBuf	internal	painting, which is Turbo Vision's once the model has said what to paint
TDrawBuffer	putAttribute	internal	painting, which is Turbo Vision's once the model has said what to paint
TDrawBuffer	putChar	internal	painting, which is Turbo Vision's once the model has said what to paint
TRect	move	used	the binding calls it; not itself a thing a Gren program names
TRect	grow	used	the binding calls it; not itself a thing a Gren program names
TRect	intersect	used	the binding calls it; not itself a thing a Gren program names
TRect	Union	skipped	Gren has its own Rect and its own arithmetic
TRect	contains	used	the binding calls it; not itself a thing a Gren program names
TRect	isEmpty	skipped	see TRect::Union
TRect	b	used	the binding calls it; not itself a thing a Gren program names
flags	sfVisible	bound	the `Visible` wrapper
flags	sfCursorVis	used	Canvas's cursor field turns it on and off
flags	sfCursorIns	skipped	the fat insert-mode cursor, which only an editor has an opinion about
flags	sfShadow	skipped	a window's drop shadow, which Turbo Vision puts on dialogs and nothing here has wanted to move
flags	sfActive	internal	whether a window is the active one, which TVision maintains
flags	sfSelected	used	current within its owner; the focusing click turns on this and not sfFocused
flags	sfFocused	used	the caret is in this view
flags	sfDragging	internal	set while the user is dragging a window
flags	sfDisabled	bound	the `Enabled` wrapper, which works on any view because sfDisabled is TView's
flags	sfModal	used	the modal stack sets it
flags	sfDefault	internal	the default button, which Button's isDefault decides
flags	sfExposed	internal	whether any cell of the view can be seen
flags	ofSelectable	used	takesFocus
flags	ofTopSelect	skipped	clicking a view brings its whole window to the front; the frame already does this
flags	ofFirstClick	used	on a ScrollBar, which is what stopped it needing two clicks
flags	ofFramed	used	a window's frame
flags	ofPreProcess	skipped	seeing an event before the focused view does, which is how the menu bar and status line get their hotkeys -- offering it to a model would put a keyboard handler above the caret
flags	ofPostProcess	used	the reason a command reaches the model wherever the caret is
flags	ofBuffered	skipped	a group keeping its own off-screen buffer; memory against redraws, and the differ already decides what redraws
flags	ofTileable	used	whether Tile and Cascade move this window
flags	ofCenterX	skipped	a view that centres itself in its owner; the model does the arithmetic and knows the answer
flags	ofCenterY	skipped	see ofCenterX
flags	ofCentered	skipped	see ofCenterX
flags	ofValidate	skipped	whether a validator may refuse to let the caret leave; only TFilterValidator is wrapped and it refuses keystrokes instead
flags	gfGrowLoX	used	Grows
flags	gfGrowLoY	used	Grows
flags	gfGrowHiX	used	Grows
flags	gfGrowHiY	used	Grows
flags	gfGrowAll	used	a window that follows the desktop
flags	gfGrowRel	used	growing in proportion rather than by the same number of cells
flags	gfFixed	skipped	a view that keeps its size when its owner grows; not growing is the default
flags	dmDragMove	skipped	which drags a view allows; the user moves windows and the model does not
flags	dmDragGrow	skipped	see dmDragMove
flags	dmDragGrowLeft	skipped	see dmDragMove
flags	dmLimitLoX	skipped	how far off its owner a view may be dragged
flags	dmLimitLoY	skipped	see dmLimitLoX
flags	dmLimitHiX	skipped	see dmLimitLoX
flags	dmLimitHiY	skipped	see dmLimitLoX
flags	dmLimitAll	skipped	see dmLimitLoX
flags	wfMove	bound	Window's `canMove`
flags	wfGrow	used	Resize
flags	wfClose	bound	Window's `canClose`
flags	wfZoom	used	Resize

# Turbo Vision's standard commands. Not members of anything, so the walk
# over class members never sees one -- and a view answers commands its
# member list never mentions. TInputLine answering cmCut, cmCopy and
# cmPaste is the one that cost something: the binding named them
# "editor.*" for months, so the only name that made a *field* copy and
# paste said it was for something else. See doc/clipboard.md.
commands	cmQuit	bound	the built-in command name "quit"
commands	cmClose	bound	"close"
commands	cmZoom	bound	"zoom"
commands	cmResize	bound	"resize"
commands	cmNext	bound	"next"
commands	cmPrev	bound	"prev"
commands	cmMenu	bound	"menu"
commands	cmHelp	bound	"help"
commands	cmOK	bound	"ok", and what a dialog closes with
commands	cmCancel	bound	"cancel"; Esc and a dialog frame both produce it
commands	cmYes	bound	"yes"
commands	cmNo	bound	"no"
commands	cmTile	bound	"tile" -- TApplication handles it, not TProgram, which is why it is easy to leave out
commands	cmCascade	bound	"cascade", same
commands	cmCut	bound	"clipboard.cut" -- and it is an InputLine's as much as an Editor's, which is what the name says now and did not before
commands	cmCopy	bound	"clipboard.copy", both views
commands	cmPaste	bound	"clipboard.paste", both views; answered by the binding rather than by TClipboard -- see doc/clipboard.md
commands	cmClear	bound	"editor.clear" -- TEditor only, TInputLine has no branch for it
commands	cmUndo	bound	"editor.undo", TEditor only
commands	cmSelectAll	bound	"editor.selectAll", TEditor only
commands	cmValid	internal	asked of a view by TProgram before it is destroyed; TInputLine answers it for its validator
commands	cmDefault	internal	what a default button turns Enter into, inside TDialog
commands	cmError	internal	declared and never sent anywhere in the library
commands	cmCommandSetChanged	internal	the broadcast that follows enableCommands; Tui.setEnabled is the Gren end
commands	cmScreenChanged	internal	a terminal resize, which reaches Gren as the Resized event
commands	cmReceivedFocus	internal	broadcast between views; Focused is the Gren end
commands	cmReleasedFocus	internal	the other half of the same broadcast
commands	cmScrollBarChanged	internal	a scroll bar telling its owner; Scrolled is the Gren end
commands	cmScrollBarClicked	internal	the same bar saying the click was its own, so the pane can take focus
commands	cmListItemSelected	internal	TListViewer's own double-click broadcast; ListBox's `chooses` is the Gren end
commands	cmOutlineItemSelected	internal	TOutline's, and TOutline is not wrapped
commands	cmRecordHistory	internal	THistory asking a field to remember; overridden to do nothing -- the model owns the list
commands	cmTimerExpired	internal	TButton's shadow animation and TProgram's idle timer
commands	cmUpdateTitle	internal	TFileEditor telling its window the filename changed; the model owns a window's title here
commands	cmSelectWindowNum	internal	Alt-1..9, which TProgram turns into a select on the numbered window
commands	cmFileFocused	internal	TFileDialog telling its own name field which row is highlighted
commands	cmFileInit	internal	TFileDialog's own start-up broadcast
commands	cmFileOpen	internal	the Open button inside TFileDialog; fileDialog reports the answer instead
commands	cmFileReplace	internal	the Replace button inside TFileDialog
commands	cmFileClear	internal	the Clear button inside TFileDialog
commands	cmChangeDir	internal	TChDirDialog's own Change button
commands	cmRevert	internal	TChDirDialog's own Revert button
commands	cmColorForegroundChanged	internal	inside TColorDialog
commands	cmColorBackgroundChanged	internal	inside TColorDialog
commands	cmColorSet	internal	inside TColorDialog
commands	cmNewColorItem	internal	inside TColorDialog
commands	cmNewColorIndex	internal	inside TColorDialog
commands	cmSaveColorIndex	internal	inside TColorDialog
commands	cmEncoding	internal	TEditor asking itself to redraw after a charset change
commands	cmNew	skipped	a File menu's, and what New means belongs to the program, not to the library
commands	cmOpen	skipped	same -- opening a file is a Task, so the model answers it
commands	cmSave	skipped	writing a file is a Task; the model handles its own command and answers with readEditor
commands	cmSaveAs	skipped	same, and it needs a file dialog the model puts up
commands	cmSaveAll	skipped	same, over documents only the model knows about
commands	cmCloseAll	skipped	declared and unused in the library; a program that wants it closes its own windows
commands	cmChDir	skipped	declared and unused; Tui has no chDirDialog and the model owns the cwd
commands	cmDosShell	skipped	suspends the application and runs a shell -- the one thing a Node event loop cannot survive
commands	cmFind	skipped	does nothing without a search string: TEditor asks through editorDialog, which is an execView and is disabled here. findInEditor is the Gren end
commands	cmReplace	skipped	same, and replaceInEditor is the Gren end
commands	cmSearchAgain	skipped	same; the model already holds the string and calls findInEditor again
commands	cmRedo	skipped	declared and never implemented -- TEditor has one level of undo and no redo at all
commands	cmCharLeft	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmCharRight	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmWordLeft	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmWordRight	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmLineStart	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmLineEnd	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmLineUp	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmLineDown	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmPageUp	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmPageDown	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmTextStart	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmTextEnd	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmNewLine	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmBackSpace	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmDelChar	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmDelWord	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmDelWordLeft	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmDelStart	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmDelEnd	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmDelLine	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmInsMode	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmStartSelect	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmHideSelect	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
commands	cmIndentMode	skipped	TEditor's keymap: Turbo Vision binds a key to it and a menu entry for it would be a second name for that key
